latitude,longitude,positional_accuracy,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_class_name,taxon_subclass_name,taxon_order_name,taxon_family_name,taxon_genus_name
39.8985472222,-79.4955833333,58,Hydnum umbilicatum,depressed hedgehog,Fungi,48421,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Cantharellales,Hydnaceae,Hydnum
39.8995805556,-79.4932111111,4,Gloioxanthomyces nitidus,shining waxcap,Fungi,606947,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Hygrophoraceae,Gloioxanthomyces
39.9000694444,-79.4934611111,75,Lactarius peckii,Peck's milky cap,Fungi,367745,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Russulaceae,Lactarius
39.9001861111,-79.4928138889,41,Hericium coralloides,Coral tooth fungus,Fungi,49162,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Hericiaceae,Hericium
39.9003861111,-79.4925861111,18,Retiboletus ornatipes,Ornate-stalked bolete,Fungi,348815,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Boletaceae,Retiboletus
39.9006194444,-79.4936138889,20,Xanthoconium affine,spotted bolete,Fungi,415611,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Boletaceae,Xanthoconium
39.9006388889,-79.4932388889,20,Strobilomyces strobilaceus,Old-man-of-the-woods,Fungi,352462,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Boletaceae,Strobilomyces
39.9003805556,-79.4928583333,4,Laccaria ochropurpurea,Purple-and-White Deceiver,Fungi,143308,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Hydnangiaceae,Laccaria
39.9013138889,-79.4923027778,8,Typhrasa gossypina,wrinkled psathyrella,Fungi,1111865,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Psathyrellaceae,Typhrasa
39.9028944444,-79.4900138889,29,Cordyceps militaris,Scarlet Caterpillar Club,Fungi,119118,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Cordyceps
39.902675,-79.4899527778,9,Clavaria fragilis,Fairy Fingers,Fungi,53885,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Clavariaceae,Clavaria
39.8993972222,-79.49385,19,Hypomyces chrysospermus,bolete mould,Fungi,152947,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Hypomyces
39.8984138889,-79.4936888889,2783,Baorangia bicolor,two-colored bolete,Fungi,636546,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Boletaceae,Baorangia
39.8976555556,-79.4943472222,4,Cortinarius distans,,Fungi,467654,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Cortinariaceae,Cortinarius
39.8965527778,-79.4958555556,5,Cortinarius iodes,Viscid Violet Cort,Fungi,154583,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Cortinariaceae,Cortinarius
39.8965444444,-79.4958361111,1606,Clavaria zollingeri,violet coral fungus,Fungi,126160,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Clavariaceae,Clavaria
39.8931583333,-79.4981305556,4,Clavulinopsis aurantiocinnabarina,,Fungi,362915,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Clavariaceae,Clavulinopsis
39.8578955532,-79.4804166509,3811,Climacodon septentrionalis,Northern Tooth,Fungi,350366,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Meruliaceae,Climacodon
39.8591518638,-79.4806252656,1700,Entoloma abortivum,Aborted entoloma,Fungi,70222,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Entolomataceae,Entoloma
39.8631303713,-79.5025885508,30,Artomyces pyxidatus,crown-tipped coral fungus,Fungi,334704,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Auriscalpiaceae,Artomyces
39.8884916,-79.4874376,2900,Hericium coralloides,Coral tooth fungus,Fungi,49162,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Hericiaceae,Hericium
39.843175,-79.4971166667,30,Strobilurus conigenoides,magnolia-cone mushroom,Fungi,418310,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Physalacriaceae,Strobilurus
39.84927,-79.4894483333,7,Cortinarius iodes,Viscid Violet Cort,Fungi,154583,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Cortinariaceae,Cortinarius
39.8504366667,-79.4884016667,8,Fomitopsis betulina,birch polypore,Fungi,775410,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Fomitopsidaceae,Fomitopsis
39.89148,-79.5051633333,9,Lentinellus ursinus,bear lentinus,Fungi,118231,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Auriscalpiaceae,Lentinellus
39.8911666667,-79.5041683333,8,Fomitopsis betulina,birch polypore,Fungi,775410,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Fomitopsidaceae,Fomitopsis
39.8984083333,-79.49403,8,Picipes badius,Bay Polypore,Fungi,510852,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Picipes
39.8732333333,-79.4963383333,21,Calycina citrina,Yellow Fairy Cups,Fungi,955949,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Pezizellaceae,Calycina
39.8737613584,-79.496223277,65,Trichaptum biforme,violet-toothed polypore,Fungi,125705,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Hymenochaetales,Hymenochaetaceae,Trichaptum
39.8736064197,-79.4972006972,13,Calycina citrina,Yellow Fairy Cups,Fungi,955949,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Pezizellaceae,Calycina
39.8737415058,-79.4970480837,56,Mycena inclinata,clustered bonnet,Fungi,63453,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Mycenaceae,Mycena
39.8735,-79.49717,12,Scutellinia setosa,,Fungi,130856,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,,Pezizales,Pyronemataceae,Scutellinia
39.873195,-79.4970466667,5,Calycina citrina,Yellow Fairy Cups,Fungi,955949,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Pezizellaceae,Calycina
39.8715633333,-79.4989783333,5,Omphalotus illudens,Eastern American jack-o'-lantern,Fungi,126831,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Omphalotaceae,Omphalotus
39.868405,-79.5026083333,3,Helicogloea compressa,,Fungi,978546,Fungi,Basidiomycota,Pucciniomycotina,Atractiellomycetes,,Atractiellales,Phleogenaceae,Helicogloea
39.8695716667,-79.4991383333,14,Russula,brittlegills,Fungi,48339,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Russulaceae,Russula
39.8912940042,-79.5040675253,168,Galerina marginata,Funeral Bell,Fungi,154735,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Hymenogastraceae,Galerina
39.8589550771,-79.4961107522,177,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.8593941424,-79.4944367185,177,Trametes versicolor,turkey-tail,Fungi,54134,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.8587546049,-79.4808999691,968,Calostoma cinnabarinum,stalked puffball-in-aspic,Fungi,68153,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Sclerodermataceae,Calostoma
39.8713819722,-79.4990559722,,Cortinarius iodes,Viscid Violet Cort,Fungi,154583,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Cortinariaceae,Cortinarius
39.866759,-79.500511,,Omphalotus illudens,Eastern American jack-o'-lantern,Fungi,126831,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Omphalotaceae,Omphalotus
39.8732789722,-79.4961239722,,Helvella lacunosa,Elfin Saddle,Fungi,475619,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,,Pezizales,Helvellaceae,Helvella
39.8733550368,-79.5040273365,9,Clavaria fragilis,Fairy Fingers,Fungi,53885,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Clavariaceae,Clavaria
39.8994333333,-79.49363,80,Tolypocladium capitatum,Drumstick Truffleclub,Fungi,518873,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Ophiocordycipitaceae,Tolypocladium
39.8921,-79.5059966667,111,Cyathus striatus,fluted bird's nest fungus,Fungi,120242,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Nidulariaceae,Cyathus
39.8494782009,-79.4948061928,396,Xylobolus frustulatus,ceramic parchment,Fungi,130947,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Stereaceae,Xylobolus
39.8500854088,-79.4954023138,396,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.842125,-79.4747033333,15,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.8531356056,-79.4881059843,612,Amanita muscaria guessowii,American Yellow Fly Agaric,Fungi,321524,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Amanitaceae,Amanita
39.8508011995,-79.4904863077,731,Amanita bisporigera,Eastern North American Destroying Angel,Fungi,125390,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Amanitaceae,Amanita
39.8571288745,-79.4772109376,442,Jackrogersella multiformis,Birch Woodwart,Fungi,895016,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Hypoxylaceae,Jackrogersella
39.8588116667,-79.4785133333,4,Exidia nigricans,Warlock's Butter,Fungi,350760,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Auriculariales,Auriculariaceae,Exidia
39.8579216667,-79.477775,4,Trichaptum biforme,violet-toothed polypore,Fungi,125705,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Hymenochaetales,Hymenochaetaceae,Trichaptum
39.8527366667,-79.4741883333,4,Whalleya microplaca,,Fungi,631446,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Lopadostomataceae,Whalleya
39.8451366667,-79.47632,4,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.8454466667,-79.4763866667,4,Flavoparmelia caperata,common greenshield lichen,Fungi,117943,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Lecanoromycetidae,Lecanorales,Parmeliaceae,Flavoparmelia
39.8449616667,-79.4764633333,4,Lasallia papulosa,Common Toadskin Lichen,Fungi,125708,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Lasallia
39.8450033333,-79.4764633333,4,Calostoma cinnabarinum,stalked puffball-in-aspic,Fungi,68153,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Sclerodermataceae,Calostoma
39.86337,-79.48303,4,Trametes versicolor,turkey-tail,Fungi,54134,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.8917992938,-79.5011583126,4,Trichaptum biforme,violet-toothed polypore,Fungi,125705,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Hymenochaetales,Hymenochaetaceae,Trichaptum
39.8709666667,-79.5014333333,4,Exidia glandulosa,Black Witches' Butter,Fungi,55568,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Auriculariales,Auriculariaceae,Exidia
39.86995,-79.5017916667,4,Apioperdon pyriforme,Pear-shaped Puffball,Fungi,972793,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Lycoperdaceae,Apioperdon
39.8437,-79.473495,6,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.8860688175,-79.4928229903,517,Morchella americana,white morel,Fungi,462132,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,,Pezizales,Morchellaceae,Morchella
39.8852083333,-79.4944533333,11,Morchella americana,white morel,Fungi,462132,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,,Pezizales,Morchellaceae,Morchella
39.8522133333,-79.4864366667,11,Mitrula elegans,swamp beacon,Fungi,320702,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Mitrulaceae,Mitrula
39.8532967192,-79.4890850977,3561,Cerioporus squamosus,Dryad's Saddle,Fungi,940028,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Cerioporus
39.8635020526,-79.4243549556,7,Scorias spongiosa,Honeydew Eater,Fungi,144013,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetidae,Capnodiales,Capnodiaceae,Scorias
39.8409473277,-79.4605132345,322,Mycena leaiana,orange mycena,Fungi,128516,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Mycenaceae,Mycena
39.8928138889,-79.4930388889,,Hericium erinaceus,lion's-mane mushroom,Fungi,49158,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Hericiaceae,Hericium
39.8796753284,-79.4816690683,729,Ganoderma tsugae,hemlock varnish shelf,Fungi,63274,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Ganoderma
39.87373,-79.4953,34,Laetiporus sulphureus,chicken of the woods,Fungi,53713,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Laetiporaceae,Laetiporus
39.8996248997,-79.4933223,,Coprinellus micaceus,mica cap,Fungi,56318,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Psathyrellaceae,Coprinellus
39.8719707997,-79.4986968997,,Amanita lavendula,Coker's Lavender Staining Amanita,Fungi,810894,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Amanitaceae,Amanita
39.8704093997,-79.4989039997,,Apioperdon pyriforme,Pear-shaped Puffball,Fungi,972793,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Lycoperdaceae,Apioperdon
39.8916033333,-79.490905,4305,Pseudoinonotus dryadeus,oak bracket,Fungi,787944,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Hymenochaetales,Hymenochaetaceae,Pseudoinonotus
39.8765962012,-79.4944913421,106,Bondarzewia berkeleyi,Berkeley's Polypore,Fungi,84224,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Bondarzewiaceae,Bondarzewia
39.870493376,-79.4847241044,634,Artomyces pyxidatus,crown-tipped coral fungus,Fungi,334704,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Auriscalpiaceae,Artomyces
39.8526916504,-79.4892959595,4,Artomyces pyxidatus,crown-tipped coral fungus,Fungi,334704,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Auriscalpiaceae,Artomyces
39.8493972222,-79.4908333333,,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.8560472222,-79.4930666667,,Artomyces pyxidatus,crown-tipped coral fungus,Fungi,334704,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Auriscalpiaceae,Artomyces
39.8504833333,-79.4133666667,,Hericium coralloides,Coral tooth fungus,Fungi,49162,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Hericiaceae,Hericium
39.835833,-79.477547,,Cortinarius alboviolaceus,Silvery-violet Cort,Fungi,58677,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Cortinariaceae,Cortinarius
39.8908081055,-79.4864120483,4,Helicogloea compressa,,Fungi,978546,Fungi,Basidiomycota,Pucciniomycotina,Atractiellomycetes,,Atractiellales,Phleogenaceae,Helicogloea
39.8894348145,-79.4869232178,4,Bondarzewia berkeleyi,Berkeley's Polypore,Fungi,84224,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Bondarzewiaceae,Bondarzewia
39.8383616667,-79.4829416667,4,Omphalotus illudens,Eastern American jack-o'-lantern,Fungi,126831,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Omphalotaceae,Omphalotus
39.8638383538,-79.5010303728,144,Cantharellus cinnabarinus,Red Chanterelle,Fungi,143393,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Cantharellales,Hydnaceae,Cantharellus
39.8637961317,-79.5007602778,30,Schizophyllum commune,splitgill mushroom,Fungi,54573,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Schizophyllaceae,Schizophyllum
39.8782202974,-79.4949061052,5,Artomyces pyxidatus,crown-tipped coral fungus,Fungi,334704,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Auriscalpiaceae,Artomyces
39.8777166667,-79.4946283333,4,Delicatula integrella,,Fungi,498016,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Porotheleaceae,Delicatula
39.8742194444,-79.4962444444,,Gerronema strombodes,golden-gilled gerronema,Fungi,204813,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Porotheleaceae,Gerronema
39.8742194444,-79.4962444444,,Crepidotus applanatus,Flat Crep,Fungi,350514,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Crepidotaceae,Crepidotus
39.8739027778,-79.4970972222,,Clavulinopsis fusiformis,Golden Spindles,Fungi,55272,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Clavariaceae,Clavulinopsis
39.8703666667,-79.4992083333,,Megacollybia rodmanii,Eastern American Platterful Mushroom,Fungi,488500,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Porotheleaceae,Megacollybia
39.8703666667,-79.4992083333,,Retiboletus ornatipes,Ornate-stalked bolete,Fungi,348815,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Boletaceae,Retiboletus
39.8687083333,-79.4999805556,,Lactifluus gerardii,,Fungi,351319,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Russulaceae,Lactifluus
39.8681861111,-79.5000916667,,Cantharellus phasmatis,Ghost chanterelle,Fungi,496875,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Cantharellales,Hydnaceae,Cantharellus
39.8678111111,-79.5000305556,,Laetiporus sulphureus,chicken of the woods,Fungi,53713,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Laetiporaceae,Laetiporus
39.8678111111,-79.5000305556,,Ramaria stricta,Upright Coral Fungus,Fungi,54228,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Phallomycetidae,Gomphales,Gomphaceae,Ramaria
39.8659611111,-79.5005833333,,Fomitopsis spraguei,green cheese polypore,Fungi,1537055,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Fomitopsidaceae,Fomitopsis
39.8662333333,-79.500775,,Amanita parcivolvata,False Caesar's Mushroom,Fungi,500030,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Amanitaceae,Amanita
39.8641440997,-79.5011257,,Cantharellus minor,Small Chanterelle,Fungi,143312,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Cantharellales,Hydnaceae,Cantharellus
39.8639725043,-79.5010936257,34,Acarospora fuscata,brown cobblestone lichen,Fungi,182542,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Acarosporomycetidae,Acarosporales,Acarosporaceae,Acarospora
39.866305,-79.500695,7,Bulgaria inquinans,Poor Man's Licorice,Fungi,83419,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Phacidiales,Phacidiaceae,Bulgaria
39.8558108047,-79.496991321,635,Exsudoporus frostii,Frost's Bolete,Fungi,501333,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Boletaceae,Exsudoporus
39.9170853803,-79.4913731329,10,Xeromphalina kauffmanii,Cross-veined Troop Mushroom,Fungi,63419,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Xeromphalinaceae,Xeromphalina
39.9209799478,-79.4901804719,10,Chlorociboria aeruginascens,Green Wood Cup,Fungi,122329,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Chlorociboriaceae,Chlorociboria
39.9338302612,-79.4885101318,65,Lactarius indigo,indigo milk cap,Fungi,120951,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Russulaceae,Lactarius
39.8695,-79.4989916667,4,Cortinarius iodes,Viscid Violet Cort,Fungi,154583,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Cortinariaceae,Cortinarius
39.8664333333,-79.5007083333,4,Bulgaria inquinans,Poor Man's Licorice,Fungi,83419,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Phacidiales,Phacidiaceae,Bulgaria
39.8667644541,-79.4809347304,105,Pleurotus levis,Lynx Paw Oyster,Fungi,1247035,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Pleurotaceae,Pleurotus
39.871531666,-79.5048339665,131,Sebacina schweinitzii,jellied false coral fungus,Fungi,736008,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Sebacinales,Sebacinaceae,Sebacina
39.870591416,-79.5052527264,206,Sarcoscypha occidentalis,stalked scarlet cup,Fungi,58705,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,,Pezizales,Sarcoscyphaceae,Sarcoscypha
39.8711045151,-79.5053580031,106,Leotia viscosa,Chicken Lips,Fungi,348808,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Leotiales,Leotiaceae,Leotia
39.8662414551,-79.5006561279,567,Bulgaria inquinans,Poor Man's Licorice,Fungi,83419,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Phacidiales,Phacidiaceae,Bulgaria
39.8697509766,-79.4985961914,13,Mutinus ravenelii,red stinkhorn,Fungi,116662,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Phallomycetidae,Phallales,Phallaceae,Mutinus
39.8663635254,-79.5006866455,14,Bulgaria inquinans,Poor Man's Licorice,Fungi,83419,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Phacidiales,Phacidiaceae,Bulgaria
39.8085333333,-79.4554583333,17,Laetiporus sulphureus,chicken of the woods,Fungi,53713,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Laetiporaceae,Laetiporus
39.8526881552,-79.4999744749,745,Amanita flavoconia,Yellow Patches,Fungi,125389,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Amanitaceae,Amanita
39.8537276725,-79.5002401092,1772,Omphalotus illudens,Eastern American jack-o'-lantern,Fungi,126831,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Omphalotaceae,Omphalotus
39.8735640863,-79.4958026716,530,Cortinarius iodes,Viscid Violet Cort,Fungi,154583,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Cortinariaceae,Cortinarius
39.8739787043,-79.4892561377,530,Omphalotus illudens,Eastern American jack-o'-lantern,Fungi,126831,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Omphalotaceae,Omphalotus
39.8746369928,-79.4939590165,530,Radulomyces copelandii,Asian Beauty,Fungi,1113584,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Radulomycetaceae,Radulomyces
39.8446655273,-79.4734191895,4,Cortinarius iodes,Viscid Violet Cort,Fungi,154583,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Cortinariaceae,Cortinarius
39.8446717607,-79.4731217458,4,Entoloma abortivum,Aborted entoloma,Fungi,70222,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Entolomataceae,Entoloma
39.8457717898,-79.4732482574,4,Oudemansiella furfuracea,Beech Rooter,Fungi,785472,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Physalacriaceae,Oudemansiella
39.8472922307,-79.4741897961,4,Laccaria ochropurpurea,Purple-and-White Deceiver,Fungi,143308,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Hydnangiaceae,Laccaria
39.8442298879,-79.4772540146,4,Clavulinopsis fusiformis,Golden Spindles,Fungi,55272,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Clavariaceae,Clavulinopsis
39.8439662973,-79.47710471,4,Cortinarius iodes,Viscid Violet Cort,Fungi,154583,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Cortinariaceae,Cortinarius
39.8733366667,-79.497625,20,Laetiporus sulphureus,chicken of the woods,Fungi,53713,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Laetiporaceae,Laetiporus
39.8567916667,-79.4972083333,2431,Laetiporus sulphureus,chicken of the woods,Fungi,53713,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Laetiporaceae,Laetiporus
39.8918966667,-79.50682,4,Hypholoma fasciculare,Sulphur Tuft,Fungi,48767,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Strophariaceae,Hypholoma
